Key,Comment,Japanese,Japanese_Steam,Traditional Chinese_Steam,English,Traditional Chinese,Simplified Chinese,English_Steam,Korean_Steam,Simplified Chinese_Steam
Daiya.Debauchery2-61,,――――――――,――――――――,――――――――,,――――――――,,――――――――,――――――――,――――――――
,,,,,,,,,,
Daiya.Debauchery2-62,,――――,――――,――――,,――――,,――――,――――,――――
,,,,,,,,,,
Daiya.Debauchery2-63,,ー,ー,ー,,――,,ー,ー,ー
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Daiya Seikaku Scene,注釈,聖核シーン,聖核シーン,,闇堕ちシーン,聖核場景,,,,
,背景　訓練施設,,,,,,,,,
Daiya.Core1-1,,ダイヤへの調教が続く中、財団地下監禁施設にて――――,ダイヤへの調教が続く中、財団地下監禁施設にて――――,在對黛雅的調教持續進行中，在財團地下監禁設施中———,,在對黛雅的調教持續進行中，在財團地下監禁設施中———,,"As Daiya's training continued, in the Foundation's underground confinement facility","다이아에 대한 조교가 계속되는 가운데, 재단 지하 감금 시설에서――――",在对黛雅的调教持续进行中，在财团地下监禁设施中———
,,,,,,,,,,
Daiya.Core1-2,戦闘員,「キィーーーッ！さっさと歩きなさい！」,「キィーーーッ！さっさと歩きなさい！」,「嘰——！快點走路啊！」,,「喂——！快點走路啊！」,,KIIIII! Walk faster!,「키이ーーー잇! 빨리 걸어라!」,「喂——！快点走路啊！」
,,,,,,,,,,
Daiya.Core1-3,ダイヤ(全裸),「―――――ッ！」,「―――――ッ！」,「———！」,,「———！」,,...!,「―――――잇!」,「———！」
,,,,,,,,,,
Daiya.Core1-4,,(……っ！手足を取り戻すことが出来たが…！),(……っ！手足を取り戻すことが出来たが…！),(……！雖然成功取回了手腳……！),,(……！雖然成功取回了手腳……！),,"(...! I was able to get my limbs back, but...!)",(……윽! 손발을 되찾을 수 있었지만…!),(……！虽然成功取回了手脚……！)
,,,,,,,,,,
Daiya.Core1-5,,(くそっ……体が……逆らえないっ……！本来なら戦闘員など変身しなくても余裕で倒せるというのに…！),(くそっ……体が……逆らえないっ……！本来なら戦闘員など変身しなくても余裕で倒せるというのに…！),(該死……身體……無法反抗……！本來只要變身成戰鬥員就能輕鬆擊敗他們的……！),,(該死……身體……無法反抗……！本來只要變身成戰鬥員就能輕鬆擊敗他們的……！),,(Damn it... my body... can't resist...! Normally I could easily defeat these soldiers without even transforming...!),(젠장…… 몸이…… 거역할 수 없어……! 원래라면 전투원 따위 변신하지 않아도 여유롭게 쓰러뜨릴 수 있는데…!),(该死……身体……无法反抗……！本来只要变身成战斗员就能轻松击败他们的……！)
,,,,,,,,,,
Daiya.Core1-6,,「………どこへ連れていくつもりだ…。」,「………どこへ連れていくつもりだ…。」,「………你打算帶我去哪裡……。」,,「………你打算帶我去哪裡……。」,,...Where are you planning to take me...,「………어디로 데려갈 셈이냐….」,「………你打算带我去哪里……。」
,,,,,,,,,,
Daiya.Core1-7,戦闘員,「キィーーーッ！着きました！」,「キィーーーッ！着きました！」,「嘰——！到了！」,,「喂——！到了！」,,KIIIII! We've arrived!,「키이ーーー잇! 도착했습니다!」,「喂——！到了！」
,,,,,,,,,,
Daiya.Core1-8,ダイヤ,「…………なんだと？」,「…………なんだと？」,「…………什麼？」,,「…………什麼？」,,...What?,「…………뭐라고?」,「…………什么？」
,,,,,,,,,,
Daiya.Core1-9,,そして戦闘員がボタンを押すと、天井からダイヤへ向かって光線が放たれる,そして戦闘員がボタンを押すと、天井からダイヤへ向かって光線が放たれる,當戰鬥員按下按鈕時，天花板射出光線朝向黛雅。,,當戰鬥員按下按鈕時，天花板射出光線朝向黛雅。,,"Then when the combat trooper pressed a button, rays of light were shining down from the ceiling at Daiya.","그리고 전투원이 버튼을 누르자, 천장에서 다이아를 향해 광선이 발사된다",当战斗员按下按钮时，天花板射出光线朝向黛雅。
,,,,,,,,,,
Daiya.Core1-10,,バチバチバチッ！バチバチバチッ！！,バチバチバチッ！バチバチバチッ！！,嘭嘭嘭！嘭嘭嘭！！,,嘭嘭嘭！嘭嘭嘭！！,,"Bzzt, bzzt, bzzt! Bzzt, bzzt, bzzt!!",바치바치바칫! 바치바치바칫!!,嘭嘭嘭！嘭嘭嘭！！
,,,,,,,,,,
Daiya.Core1-11,ダイヤ,「ぐうっ！？な、なんだ……っ！？」,「ぐうっ！？な、なんだ……っ！？」,「咕嚕！？什、什麼……！」,,「咕嚕！？什、什麼……！」,,Guh?! Wh-what is this...?!,"「크윽!? 무, 뭐야……윽!?」",「咕噜！？什、什么……！」
,,,,,,,,,,
Daiya.Core1-12,,(っ…この光線っ…！あ、頭に直接……！？),(っ…この光線っ…！あ、頭に直接……！？),(咕……這道光線……！啊、直接射向頭部……！？),,(咕……這道光線……！啊、直接射向頭部……！？),,(These rays...! D-directly into my head...?!),"(윽… 이 광선…! 머, 머리에 직접……!?)",(咕……这道光线……！啊、直接射向头部……！？)
,,,,,,,,,,
Daiya.Core1-13,戦闘員,「キィーーーーーッ！心配せずとも死ぬことはありません！」,「キィーーーーーッ！心配せずとも死ぬことはありません！」,「嘰ーーーーー！不用擔心，不會死的！」,,「嘰ーーーーー！不用擔心，不會死的！」,,"KIIIIIII! Don't worry, you won't die!",「키이ーーー잇! 걱정하지 않아도 죽지는 않습니다!」,「啊啊啊啊啊啊！不用担心，我不会死的！」
,,,,,,,,,,
Daiya.Core1-14,,「……まあ、死んだ方がましなくらいもっと惨めな事になってしまいますが！」,「……まあ、死んだ方がましなくらいもっと惨めな事になってしまいますが！」,「……嘛，死去反而比變得更加悲慘好！」,,「……嘛，死去反而比起變得更加悲慘要好！」,,"...Well, you'll end up in a more miserable state where death would be preferable though!","「……뭐, 죽는 편이 나을 정도로 더 비참한 꼴이 되어버리겠지만!」",「……嘛，死去反而比变得更加悲惨好！」
,,,,,,,,,,
Daiya.Core1-15,ダイヤ,「ぐっ…！？クソッ……貴様…なにをっ……！？」,「ぐっ…！？クソッ……貴様…なにをっ……！？」,「咕……！？可惡……你……在做什麼……！？」,,「咕……！？可惡……你……在做什麼……！？」,,Guh...?! Damn... you... what are you...?!,「크윽…!? 젠장…… 네놈… 뭘……!?」,「咕……！？可恶……你……在做什么……！？」
,,,,,,,,,,
Daiya.Core1-16,,「ぐあっ…！？意識……が…朦朧として……っ？！」,「ぐあっ…！？意識……が…朦朧として……っ？！」,「咕啊……！？意識……變得……模糊……？」,,「咕啊……！？意識……變得……模糊……？」,,Guah...?! My consciousness... is... getting hazy...?!,「크악…!? 의식……이… 몽롱해져서……윽?!」,「咕啊……！？意识……变得……模糊……？」
,,,,,,,,,,
Daiya.Core1-17,,「ひうっ♥！？…な、なんだっ…これっ！？」,「ひうっ♥！？…な、なんだっ…これっ！？」,「咻啊♥！？…這、這是……什麼東西！？」,,「咻啊♥！？…這、這是……什麼東西！？」,,Hiu♥?! ...Wh-what is... this?!,"「히웃♥!?… 무, 뭐야… 이거!?」",「咻啊♥！？…这、这是……什么东西！？」
,,,,,,,,,,
Daiya.Core1-18,,「お腹がっ……熱いっ……♥！？」,「お腹がっ……熱いっ……♥！？」,「肚子……好燙啊……♥！？」,,「肚子……好燙啊……♥！？」,,My belly is... hot...♥?!,「배가…… 뜨거워……♥!?」,「肚子……好烫啊……♥！？」
,,,,,,,,,,
Daiya.Core1-19,,「はあっ♥、はあっ♥…！？だ、だめだっ……！？これは……ッ！？」,「はあっ♥、はあっ♥…！？だ、だめだっ……！？これは……ッ！？」,「咻啊♥、咻啊♥…！？不、不行了……！？這是……！」,,「咻啊♥、咻啊♥…！？不、不行了……！？這是……！」,,Haa♥ haa♥...?! N-no...?! This is...?!,"「하앗♥, 하앗♥…!? 아, 안돼……!? 이건……윽!?」",「咻啊♥、咻啊♥…！？不、不行了……！？这是……！」
,,,,,,,,,,
Daiya.Core1-20,戦闘員,「キィーーッ！抵抗は無駄です！受け入れなさい！」,「キィーーッ！抵抗は無駄です！受け入れなさい！」,「嘰──！抵抗是徒勞的！接受吧！」,,「咿──！抵抗是徒勞的！接受吧！」,,KIII! Resistance is futile! Accept it!,「키이ーー잇! 저항은 소용없습니다! 받아들이십시오!」,「咿──！抵抗是徒劳的！接受吧！」
,,,,,,,,,,
Daiya.Core1-21,ダイヤ,「はあっ♥、はあっ♥、だ、黙れ…ええっ！！」,「はあっ♥、はあっ♥、だ、黙れ…ええっ！！」,「咻啊♥、咻啊♥、閉、閉嘴…啊啊！！」,,「咻啊♥、咻啊♥、閉、閉嘴…啊啊！！」,,Haa♥ haa♥ sh-shut up...!!,"「하앗♥, 하앗♥, 다, 닥쳐…엇!!」",「咻啊♥、咻啊♥、闭、闭嘴…啊啊！！」
,,,,,,,,,,
Daiya.Core1-22,,ダイヤは意識が朦朧とする中、中腰の姿勢で耐えようとする,ダイヤは意識が朦朧とする中、中腰の姿勢で耐えようとする,黛雅在意識模糊的情況下，試圖保持著半蹲的姿勢。,,黛雅在意識模糊的情況下，試圖保持著半蹲的姿勢。,,"As her consciousness became hazy, Daiya tried to endure by crouching.","다이아는 의식이 몽롱한 가운데, 어중간한 자세로 견디려 한다",黛雅在意识模糊的情况下，试图保持着半蹲的姿势。
,,,,,,,,,,
Daiya.Core1-23,,「はあっ♥、えあっ♥、な、なにがっ……♥」,「はあっ♥、えあっ♥、な、なにがっ……♥」,「咻啊♥、咿啊♥、什、什麼……♥」,,「咻啊♥、咿啊♥、什、什麼……♥」,,Haa♥ eah♥ wh-what is...♥,"「하앗♥, 에앗♥, 무, 무엇이……♥」",「咻啊♥、咿啊♥、什、什么……♥」
,,,,,,,,,,
Daiya.Core1-24,,「あっ♥、だ、だめだっ……♥お腹っ……♥、私ッ……♥！！！」,「あっ♥、だ、だめだっ……♥お腹っ……♥、私ッ……♥！！！」,「啊♥、不、不行了……♥肚子……♥、我……♥！！！」,,「啊♥、不、不行了……♥肚子……♥、我……♥！！！」,,Ah♥ n-no...♥ my belly...♥ I'm...♥!!!,"「앗♥, 아, 안돼……♥ 배가……♥, 나는……♥!!!」",「啊♥、不、不行了……♥肚子……♥、我……♥！！！」
,,,,,,,,,,
Daiya.Core1-25,,「お゛お゛おっ～～～～～♥！？！？」,「お゛お゛おっ～～～～～♥！？！？」,「喔喔喔～～～～～♥！？！？」,,「喔喔喔～～～～～♥！？！？」,,Ohhhhh♥?!?!,「오옷 오옷 오옷~~~~~♥!?!?」,「喔喔喔～～～～～♥！？！？」
,,,,,,,,,,
Daiya.Core1-26,,尻穴から何かが抜け落ちる感覚とともに、ダイヤの意識はプツンと途切れるのだった。,尻穴から何かが抜け落ちる感覚とともに、ダイヤの意識はプツンと途切れるのだった。,隨著從肛門滑落的感覺，黛雅的意識突然斷裂了。,,隨著從肛門滑落的感覺，黛雅的意識突然斷裂了。,,"Along with the sensation of something falling out from her asshole, Daiya's consciousness abruptly cut off.","엉덩이 구멍에서 무언가가 빠져나가는 감각과 함께, 다이아의 의식은 뚝 끊어졌다.",随着从肛门滑落的感觉，黛雅的意识突然断裂了。
,,,,,,,,,,
Daiya.Core1-27,,―――――――――,―――――――――,―――――――――,,―――――――――,,...,―――――――――,―――――――――
,,,,,,,,,,
Daiya.Core1-28,,――――,――――,――――,,―――――――――,,...,――――,――――
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Daiya.Core1-29,,―――――――――,―――――――――,―――――――――,,―――――――――,,...,―――――――――,―――――――――
,,,,,,,,,,
Daiya.Core1-30,,ズボッ……グチュッ……,ズボッ……グチュッ……,咕噗……噗噗……,,咕噗……噗噗……,,Thrust... squelch...,즈봇…… 구츗……,咕噗……噗噗……
,,,,,,,,,,
Daiya.Core1-31,,――――,――――,――――,,―――――――――,,...,――――,――――
,,,,,,,,,,
Daiya.Core1-32,,グチッ……ニチュッ……,グチッ……ニチュッ……,噗噗……嘰嘰……,,噗噗……嘰嘰……,,Squish... schlick...,구칫…… 니츗……,噗噗……叽叽……
,,,,,,,,,,
Daiya.Core1-33,,ー,ー,―,,―――――――――,,...,ー,―
,,,,,,,,,,
,,,,,,,,,,
,Daiya core 1-1,,,,,,,,,
Daiya.Core1-34,ダイヤ,「戦闘員……様………いかが………ですか………。」,「戦闘員……様………いかが………ですか………。」,「戰鬥員……大人………您……覺得……如何……。」,,「戰鬥員……大人………您……覺得……如何……。」,,Soldier... sir... how is... it...,「전투원…… 님……… 어떠………신가요……….」,「战斗员……大人………您……觉得……如何……。」
,,,,,,,,,,
Daiya.Core1-35,,(……………………。),(……………………。),(………。),,(………。),,(...),(…………………….),(………。)
,,,,,,,,,,
Daiya.Core1-36,戦闘員,「おおっ、すげえ締め付けるっ！コイツ他の聖核戦姫のオナホよりもキツキツじゃねえかっ？」,「おおっ、すげえ締め付けるっ！コイツ他の聖核戦姫のオナホよりもキツキツじゃねえかっ？」,「哦哦，好緊繃啊！這家伙比其他聖核戰姬的自慰器還要緊繃嗎？」,,「哦哦，好緊繃啊！這家伙比其他聖核戰姬的自慰器還要緊繃嗎？」,,"Ooh, amazing tightness! Isn't this one tighter than the other Holy Core Battlemaidens' pocket pussy?","「오오옷, 굉장한 조임! 이 녀석 다른 성핵전희 오나홀보다 빡빡하잖아?」",「哦哦，好紧绷啊！这家伙比其他圣核战姬的仿真阴道还要紧绷吗？」
,,,,,,,,,,
Daiya.Core1-37,,「結構強い聖核戦姫らしいし、オナホもつええのか？」,「結構強い聖核戦姫らしいし、オナホもつええのか？」,「看來是相當強大的聖核戰姬呢，自慰器也很厲害嗎？」,,「看來是相當強大的聖核戰姬呢，自慰器也很厲害嗎？」,,"She seems to be a pretty strong Holy Core Battlemaiden, so is her pocket pussy strong too?","「꽤 강한 성핵전희라던데, 오나홀도 강한 건가?」",「看来是相当强大的圣核战姬呢，仿真阴道也很厉害？」
